Id,SalePrice
2735,128181.40858264967
2736,144826.52021996622
2737,120767.96209868688
2738,145374.33124403405
2739,168106.30029771902
2740,135158.7415706461
2741,125483.11526955783
2742,146493.6326959648
2743,136382.0070479007
2744,154089.068143148
2745,142430.88650400873
2746,132802.9402756995
2747,144820.46686913725
2748,117206.86408720454
2749,122274.58466463556
2750,128198.05534153522
2751,129012.27275979077
2752,218109.99855447907
2753,144659.022090469
2754,228750.46712874048
2755,136006.48150664082
2756,95119.23381596114
2757,85541.15421617996
2758,99182.70472648938
2759,152057.0574647436
2760,119425.43974680998
2761,147156.40440974597
2762,139048.1476868229
2763,201105.53189998868
2764,152787.06770624514
2765,278510.5294382274
2766,124992.05471258431
2767,85304.31887321136
2768,127507.31740631106
2769,119571.24021965438
2770,153692.5600892975
2771,111568.70410570597
2772,107783.57619160328
2773,160061.41574892026
2774,123801.66743312364
2775,116330.28937034938
2776,154382.8319194484
2777,167551.04570364382
2778,114615.11378672822
2779,108794.28728294099
2780,99902.62565795846
2781,98000.03356341358
2782,89851.2309555871
2783,92842.287935902
2784,110804.00394288411
2785,132881.92170399267
2786,82556.9583483047
2787,116165.3790996813
2788,91416.2900733946
2789,189998.02644102796
2790,93857.01119289946
2791,116017.48572399042
2792,75179.7979809089
2793,130300.53170320705
2794,95364.97075166684
2795,116055.32628616072
2796,94649.71215868936
2797,181878.39451456786
2798,114900.46139058082
2799,105364.77514027433
2800,71655.63900065492
2801,100418.25133928553
2802,133495.54177215145
2803,160226.1627006243
2804,124120.65163947766
2805,95043.54511502547
2806,103122.91654052788
2807,155894.0362541372
2808,134966.32515583432
2809,121140.76963464629
2810,116712.09994071393
2811,154660.5174045131
2812,149401.55141173766
2813,164135.8771254337
2814,163088.1572911642
2815,105731.9795028038
2816,225644.85625632602
2817,165257.48965071383
2818,117676.0958279682
2819,182333.907888797
2820,118173.83186443959
2821,105049.11773061557
2822,173831.22711040688
2823,284358.8819274492
2824,162672.899506701
2825,133955.61354004339
2826,122450.14811037367
2827,129241.33046736244
2828,207600.5656460422
2829,226933.39063160392
2830,220463.18115190795
2831,175660.08331318
2832,218538.47835684245
2833,254783.06508109512
2834,202100.18428316695
2835,217007.33944279113
2836,198623.17171719822
2837,183177.27785982308
2838,146004.99948731353
2839,194581.09655346884
2840,208231.39066236536
2841,203078.05796335658
2842,228961.44233240743
2843,150902.84837296093
2844,184392.8188303193
2845,120617.7203096733
2846,203958.94254221657
2847,209441.82374722837
2848,221337.1895541821
2849,204074.3076886796
2850,282617.60051973
2851,228360.7045957809
2852,249346.5609437585
2853,253299.15020616216
2854,150208.9271659666
2855,207247.49704069283
2856,195508.15124231906
2857,198996.60112340414
2858,200011.5915165427
2859,142887.60140733654
2860,106912.22956239794
2861,110568.54144670627
2862,185762.81311147666
2863,118460.81586220357
2864,200789.01293831694
2865,125306.78039468167
2866,153816.5026631161
2867,96818.57721760255
2868,113471.23008345536
2869,92793.68710963754
2870,126849.13579718702
2871,90212.10383342166
2872,64414.99624253291
2873,97271.91213824502
2874,139380.38744310316
2875,102519.91925563662
2876,191281.7411818826
2877,131974.78844541337
2878,160394.5389299203
2879,143108.97043279643
2880,102252.04463575811
2881,151921.98002635755
2882,149428.5341631557
2883,193516.02140262764
2884,223833.07508445112
2885,177958.21000139788
2886,201251.70857698843
2887,84140.87818613238
2888,125283.01157821446
2889,67888.26372867925
2890,91001.51463440999
2891,129606.4546205396
2892,60031.23050605617
2893,87115.58635278263
2894,70034.07031975233
2895,251096.1458835781
2896,242074.32173489308
2897,189571.20037384634
2898,166771.7137588753
2899,208731.42496087612
2900,164362.35364730473
2901,185721.47897972135
2902,203064.3928137003
2903,313890.5086827469
2904,334233.8147478016
2905,88457.07269303403
2906,213833.01056949288
2907,106693.08268067523
2908,137189.20169392086
2909,158720.53039366016
2910,81447.68000278944
2911,92268.23128147093
2912,147188.87282143772
2913,83587.20058711381
2914,82488.69010154488
2915,82488.69010154488
2916,89651.42973743683
2917,168009.72400363546
2918,121115.52248724751
2919,230251.35510804682
